STATE,ST_CASE,PER_NO,PBPTYPE,PBAGE,PBSEX,PBCWALK,PBSWALK,PBSZONE,BIKECTYPE,BIKELOC,BIKEPOS,BIKEDIR,BIKECGP,YEAR,STATENAME,PBPTYPENAME,PBAGENAME,PBSEXNAME,PBCWALKNAME,PBSWALKNAME,PBSZONENAME,BIKECTYPENAME,BIKELOCNAME,BIKEPOSNAME,BIKEDIRNAME,BIKECGPNAME
39,390824,1,6,17,1,0,1,0,180,2,1,2,190,2018,Ohio,Bicyclist,17 Years,Male,None Noted,Yes,None Noted,Crossing Paths - Intersection - Other / Unknown Control,Intersection-Related,Travel Lane,Facing Traffic,Crossing Paths - Other Circumstances
39,390825,1,6,65,1,0,0,0,239,3,1,1,230,2018,Ohio,Bicyclist,65 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
39,390838,1,6,59,1,0,0,0,250,1,1,2,258,2018,Ohio,Bicyclist,59 Years,Male,None Noted,None Noted,None Noted,Wrong-Way / Wrong-Side - Bicyclist,At Intersection,Travel Lane,Facing Traffic,Wrong-Way / Wrong-Side
39,390853,1,6,38,1,0,0,0,231,3,1,1,230,2018,Ohio,Bicyclist,38 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
39,390893,1,6,12,1,0,0,0,319,3,1,2,310,2018,Ohio,Bicyclist,12 Years,Male,None Noted,None Noted,None Noted,Bicyclist Ride Out - Midblock - Unknown,Not At Intersection,Travel Lane,Facing Traffic,Bicyclist Failed to Yield - Midblock
39,391017,1,6,45,1,0,1,0,142,1,1,1,145,2018,Ohio,Bicyclist,45 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Out - Sign-Controlled Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Sign-Controlled Intersection
40,400010,1,6,19,1,0,1,0,239,3,1,1,230,2018,Oklahoma,Bicyclist,19 Years,Male,None Noted,Yes,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
40,400045,1,6,31,1,0,0,0,280,3,1,1,290,2018,Oklahoma,Bicyclist,31 Years,Male,None Noted,None Noted,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Travel Lane,With Traffic,Parallel Paths - Other Circumstances
40,400168,1,6,15,1,0,0,0,239,3,1,1,230,2018,Oklahoma,Bicyclist,15 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
40,400174,1,6,57,1,0,0,0,318,3,1,3,310,2018,Oklahoma,Bicyclist,57 Years,Male,None Noted,None Noted,None Noted,Bicyclist Ride Out - Other Midblock,Not At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Midblock
40,400241,1,6,71,1,0,0,0,231,3,1,1,230,2018,Oklahoma,Bicyclist,71 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
40,400249,1,6,40,1,0,0,0,239,3,1,1,230,2018,Oklahoma,Bicyclist,40 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
40,400268,1,6,57,1,0,1,0,231,3,1,1,230,2018,Oklahoma,Bicyclist,57 Years,Male,None Noted,Yes,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
40,400287,1,6,18,2,0,0,0,239,3,1,1,230,2018,Oklahoma,Bicyclist,18 Years,Female,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
40,400312,1,6,57,1,0,0,0,231,3,1,1,230,2018,Oklahoma,Bicyclist,57 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
40,400318,1,6,33,2,0,1,0,231,3,1,1,230,2018,Oklahoma,Bicyclist,33 Years,Female,None Noted,Yes,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
40,400318,2,6,30,1,0,1,0,231,3,1,1,230,2018,Oklahoma,Bicyclist,30 Years,Male,None Noted,Yes,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
40,400356,1,6,54,1,0,1,0,380,3,1,3,190,2018,Oklahoma,Bicyclist,54 Years,Male,None Noted,Yes,None Noted,Crossing Paths - Midblock - Other / Unknown,Not At Intersection,Travel Lane,Not applicable,Crossing Paths - Other Circumstances
40,400392,1,6,22,1,0,0,0,231,3,1,1,230,2018,Oklahoma,Bicyclist,22 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
40,400447,1,6,50,1,0,0,0,970,3,1,2,990,2018,Oklahoma,Bicyclist,50 Years,Male,None Noted,None Noted,None Noted,Unknown Approach Paths,Not At Intersection,Travel Lane,Facing Traffic,Other / Unknown - Insufficient Details
40,400453,1,6,71,1,0,1,0,141,1,1,1,140,2018,Oklahoma,Bicyclist,71 Years,Male,None Noted,Yes,None Noted,Motorist Drive Out - Sign-Controlled Intersection,At Intersection,Travel Lane,With Traffic,Motorist Failed to Yield - Sign-Controlled Intersection
40,400458,1,6,3,2,0,0,0,111,1,1,1,110,2018,Oklahoma,Bicyclist,3 Years,Female,None Noted,None Noted,None Noted,Motorist Turning Error - Left turn,At Intersection,Travel Lane,With Traffic,Loss of Control / Turning Error
40,400544,1,6,50,1,0,0,0,239,3,1,1,230,2018,Oklahoma,Bicyclist,50 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
41,410022,1,6,25,1,0,0,0,319,3,1,1,310,2018,Oregon,Bicyclist,25 Years,Male,None Noted,None Noted,None Noted,Bicyclist Ride Out - Midblock - Unknown,Not At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Midblock
41,410059,1,6,36,2,0,0,0,970,3,9,9,990,2018,Oregon,Bicyclist,36 Years,Female,None Noted,None Noted,None Noted,Unknown Approach Paths,Not At Intersection,Unknown,Unknown,Other / Unknown - Insufficient Details
41,410144,1,6,32,1,1,1,0,221,3,3,1,220,2018,Oregon,Bicyclist,32 Years,Male,Yes,Yes,None Noted,Bicyclist Left Turn - Same Direction,Not At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Bicyclist Left Turn / Merge
41,410158,1,6,53,2,1,1,0,212,1,3,1,210,2018,Oregon,Bicyclist,53 Years,Female,Yes,Yes,None Noted,Motorist Left Turn- Opposite Direction,At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Motorist Left Turn / Merge
41,410239,1,6,50,1,0,1,0,312,3,1,3,310,2018,Oregon,Bicyclist,50 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride-Out - Commercial Driveway,Not At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Midblock
41,410247,1,6,67,1,0,1,0,239,3,2,1,230,2018,Oregon,Bicyclist,67 Years,Male,None Noted,Yes,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Motorist Overtaking Bicyclist
41,410256,1,6,28,1,0,0,0,239,3,1,1,230,2018,Oregon,Bicyclist,28 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
41,410368,1,6,62,2,0,0,0,231,3,1,1,230,2018,Oregon,Bicyclist,62 Years,Female,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
41,410405,1,6,52,2,0,1,0,180,1,1,1,190,2018,Oregon,Bicyclist,52 Years,Female,None Noted,Yes,None Noted,Crossing Paths - Intersection - Other / Unknown Control,At Intersection,Travel Lane,With Traffic,Crossing Paths - Other Circumstances
42,420288,1,6,34,1,1,1,0,180,1,1,9,190,2018,Pennsylvania,Bicyclist,34 Years,Male,Yes,Yes,None Noted,Crossing Paths - Intersection - Other / Unknown Control,At Intersection,Travel Lane,Unknown,Crossing Paths - Other Circumstances
42,420313,1,6,11,1,1,1,0,143,1,3,2,140,2018,Pennsylvania,Bicyclist,11 Years,Male,Yes,Yes,None Noted,Motorist Drive Through - Sign-Controlled Intersection,At Intersection,Sidewalk  / Crosswalk / Driveway Access,Facing Traffic,Motorist Failed to Yield - Sign-Controlled Intersection
42,420333,1,6,47,1,0,0,0,250,3,1,2,258,2018,Pennsylvania,Bicyclist,47 Years,Male,None Noted,None Noted,None Noted,Wrong-Way / Wrong-Side - Bicyclist,Not At Intersection,Travel Lane,Facing Traffic,Wrong-Way / Wrong-Side
42,420378,1,6,30,2,0,0,0,223,3,1,1,225,2018,Pennsylvania,Bicyclist,30 Years,Female,None Noted,None Noted,None Noted,Bicyclist Right Turn - Same Direction,Not At Intersection,Travel Lane,With Traffic,Bicyclist Right Turn / Merge
42,420379,1,6,48,1,0,1,0,221,1,1,1,220,2018,Pennsylvania,Bicyclist,48 Years,Male,None Noted,Yes,None Noted,Bicyclist Left Turn - Same Direction,At Intersection,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
42,420391,1,6,40,1,1,1,0,970,2,9,9,990,2018,Pennsylvania,Bicyclist,40 Years,Male,Yes,Yes,None Noted,Unknown Approach Paths,Intersection-Related,Unknown,Unknown,Other / Unknown - Insufficient Details
42,420440,1,6,64,1,0,0,0,235,3,1,1,230,2018,Pennsylvania,Bicyclist,64 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Bicyclist Swerved,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
42,420478,1,6,45,1,0,1,0,910,4,4,3,910,2018,Pennsylvania,Bicyclist,45 Years,Male,None Noted,Yes,None Noted,Non-Roadway,Non-Trafficway Location,Shared-Use Path,Not applicable,Non-Trafficway
42,420547,1,6,20,1,1,0,0,155,1,1,1,158,2018,Pennsylvania,Bicyclist,20 Years,Male,Yes,None Noted,None Noted,Bicyclist Ride Through - Signalized Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Signalized Intersection
42,420740,1,6,21,1,0,0,0,221,3,8,1,220,2018,Pennsylvania,Bicyclist,21 Years,Male,None Noted,None Noted,None Noted,Bicyclist Left Turn - Same Direction,Not At Intersection,Other,With Traffic,Bicyclist Left Turn / Merge
42,420745,1,6,60,1,0,0,0,231,3,1,1,230,2018,Pennsylvania,Bicyclist,60 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
42,420939,1,6,26,1,0,0,0,312,3,1,3,310,2018,Pennsylvania,Bicyclist,26 Years,Male,None Noted,None Noted,None Noted,Bicyclist Ride-Out - Commercial Driveway,Not At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Midblock
42,420940,1,6,22,1,0,1,0,239,3,2,1,230,2018,Pennsylvania,Bicyclist,22 Years,Male,None Noted,Yes,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Motorist Overtaking Bicyclist
42,420946,1,6,23,1,1,1,0,158,1,1,1,190,2018,Pennsylvania,Bicyclist,23 Years,Male,Yes,Yes,None Noted,Signalized Intersection - Other / Unknown,At Intersection,Travel Lane,With Traffic,Crossing Paths - Other Circumstances
42,420999,1,6,78,1,0,0,0,311,3,1,3,310,2018,Pennsylvania,Bicyclist,78 Years,Male,None Noted,None Noted,None Noted,Bicyclist Ride Out - Residential Driveway,Not At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Midblock
42,421031,1,6,52,1,0,0,0,212,3,1,1,210,2018,Pennsylvania,Bicyclist,52 Years,Male,None Noted,None Noted,None Noted,Motorist Left Turn- Opposite Direction,Not At Intersection,Travel Lane,With Traffic,Motorist Left Turn / Merge
42,421046,1,6,67,1,1,1,0,144,1,1,1,145,2018,Pennsylvania,Bicyclist,67 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Through - Sign-Controlled Intersection,At Intersection,Travel Lane,With Traffic,Bicyclist Failed to Yield - Sign-Controlled Intersection
42,421047,1,6,14,1,0,0,0,280,3,1,1,290,2018,Pennsylvania,Bicyclist,14 Years,Male,None Noted,None Noted,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Travel Lane,With Traffic,Parallel Paths - Other Circumstances
44,440031,1,6,6,1,1,0,0,318,3,3,3,310,2018,Rhode Island,Bicyclist,6 Years,Male,Yes,None Noted,None Noted,Bicyclist Ride Out - Other Midblock,Not At Intersection,Sidewalk  / Crosswalk / Driveway Access,Not applicable,Bicyclist Failed to Yield - Midblock
45,450042,1,6,67,1,0,0,0,221,3,1,1,220,2018,South Carolina,Bicyclist,67 Years,Male,None Noted,None Noted,None Noted,Bicyclist Left Turn - Same Direction,Not At Intersection,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
45,450045,1,6,56,1,0,0,0,239,3,1,1,230,2018,South Carolina,Bicyclist,56 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
45,450183,1,6,62,1,0,0,0,223,1,1,1,225,2018,South Carolina,Bicyclist,62 Years,Male,None Noted,None Noted,None Noted,Bicyclist Right Turn - Same Direction,At Intersection,Travel Lane,With Traffic,Bicyclist Right Turn / Merge
45,450194,1,6,16,1,0,0,0,221,3,1,1,220,2018,South Carolina,Bicyclist,16 Years,Male,None Noted,None Noted,None Noted,Bicyclist Left Turn - Same Direction,Not At Intersection,Travel Lane,With Traffic,Bicyclist Left Turn / Merge
45,450339,1,6,46,1,0,0,0,380,3,1,3,190,2018,South Carolina,Bicyclist,46 Years,Male,None Noted,None Noted,None Noted,Crossing Paths - Midblock - Other / Unknown,Not At Intersection,Travel Lane,Not applicable,Crossing Paths - Other Circumstances
45,450397,1,6,29,1,0,0,0,970,3,1,9,990,2018,South Carolina,Bicyclist,29 Years,Male,None Noted,None Noted,None Noted,Unknown Approach Paths,Not At Intersection,Travel Lane,Unknown,Other / Unknown - Insufficient Details
45,450402,1,6,18,1,0,0,0,380,3,1,3,190,2018,South Carolina,Bicyclist,18 Years,Male,None Noted,None Noted,None Noted,Crossing Paths - Midblock - Other / Unknown,Not At Intersection,Travel Lane,Not applicable,Crossing Paths - Other Circumstances
45,450425,1,6,19,1,0,0,0,239,3,1,1,230,2018,South Carolina,Bicyclist,19 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
45,450456,1,6,59,1,0,0,0,231,3,1,1,230,2018,South Carolina,Bicyclist,59 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
45,450473,1,6,35,2,0,0,0,231,3,1,1,230,2018,South Carolina,Bicyclist,35 Years,Female,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
45,450588,1,6,51,2,0,1,0,239,1,1,1,230,2018,South Carolina,Bicyclist,51 Years,Female,None Noted,Yes,None Noted,Motorist Overtaking - Other/ Unknown,At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
45,450600,1,6,40,1,0,0,0,800,1,1,2,850,2018,South Carolina,Bicyclist,40 Years,Male,None Noted,None Noted,None Noted,Unusual Circumstances,At Intersection,Travel Lane,Facing Traffic,Other / Unusual Circumstances
45,450618,1,6,66,1,0,1,0,280,3,1,1,290,2018,South Carolina,Bicyclist,66 Years,Male,None Noted,Yes,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Travel Lane,With Traffic,Parallel Paths - Other Circumstances
45,450666,1,6,54,1,0,0,0,239,3,8,1,230,2018,South Carolina,Bicyclist,54 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Other,With Traffic,Motorist Overtaking Bicyclist
45,450673,1,6,36,1,0,0,0,239,3,1,1,230,2018,South Carolina,Bicyclist,36 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
45,450690,1,6,18,1,0,0,0,280,3,1,1,290,2018,South Carolina,Bicyclist,18 Years,Male,None Noted,None Noted,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Travel Lane,With Traffic,Parallel Paths - Other Circumstances
45,450710,1,6,39,1,0,0,0,231,3,1,1,230,2018,South Carolina,Bicyclist,39 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
45,450766,1,6,63,1,0,0,0,280,3,1,9,290,2018,South Carolina,Bicyclist,63 Years,Male,None Noted,None Noted,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Travel Lane,Unknown,Parallel Paths - Other Circumstances
45,450810,1,6,62,1,0,0,0,239,3,1,1,230,2018,South Carolina,Bicyclist,62 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
45,450845,1,6,59,1,0,0,0,970,3,1,3,990,2018,South Carolina,Bicyclist,59 Years,Male,None Noted,None Noted,None Noted,Unknown Approach Paths,Not At Intersection,Travel Lane,Not applicable,Other / Unknown - Insufficient Details
45,450913,1,6,39,1,1,1,0,153,1,1,2,158,2018,South Carolina,Bicyclist,39 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Out - Signalized Intersection,At Intersection,Travel Lane,Facing Traffic,Bicyclist Failed to Yield - Signalized Intersection
45,450962,1,6,19,1,0,0,0,239,3,1,1,230,2018,South Carolina,Bicyclist,19 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
45,450971,1,6,25,1,1,1,0,153,1,1,2,158,2018,South Carolina,Bicyclist,25 Years,Male,Yes,Yes,None Noted,Bicyclist Ride Out - Signalized Intersection,At Intersection,Travel Lane,Facing Traffic,Bicyclist Failed to Yield - Signalized Intersection
47,470249,1,6,17,2,0,0,0,232,3,1,1,230,2018,Tennessee,Bicyclist,17 Years,Female,None Noted,None Noted,None Noted,Motorist Overtaking - Misjudged Space,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
47,470439,1,6,51,1,0,0,0,319,3,1,3,310,2018,Tennessee,Bicyclist,51 Years,Male,None Noted,None Noted,None Noted,Bicyclist Ride Out - Midblock - Unknown,Not At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Midblock
47,470541,1,6,70,1,0,0,0,235,3,1,1,230,2018,Tennessee,Bicyclist,70 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Bicyclist Swerved,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
47,470592,1,6,60,1,0,1,0,319,3,1,9,310,2018,Tennessee,Bicyclist,60 Years,Male,None Noted,Yes,None Noted,Bicyclist Ride Out - Midblock - Unknown,Not At Intersection,Travel Lane,Unknown,Bicyclist Failed to Yield - Midblock
47,470659,1,6,33,1,0,0,0,142,1,1,3,145,2018,Tennessee,Bicyclist,33 Years,Male,None Noted,None Noted,None Noted,Bicyclist Ride Out - Sign-Controlled Intersection,At Intersection,Travel Lane,Not applicable,Bicyclist Failed to Yield - Sign-Controlled Intersection
47,470860,1,6,72,1,0,0,0,970,3,1,9,990,2018,Tennessee,Bicyclist,72 Years,Male,None Noted,None Noted,None Noted,Unknown Approach Paths,Not At Intersection,Travel Lane,Unknown,Other / Unknown - Insufficient Details
47,470924,1,6,51,1,0,0,0,239,3,2,1,230,2018,Tennessee,Bicyclist,51 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Motorist Overtaking Bicyclist
47,470944,1,6,63,1,0,0,0,280,3,2,1,290,2018,Tennessee,Bicyclist,63 Years,Male,None Noted,None Noted,None Noted,Parallel Paths - Other / Unknown,Not At Intersection,Bicycle Lane / Paved Shoulder / Parking Lane,With Traffic,Parallel Paths - Other Circumstances
48,480121,1,6,54,1,0,0,0,239,3,1,1,230,2018,Texas,Bicyclist,54 Years,Male,None Noted,None Noted,None Noted,Motorist Overtaking - Other/ Unknown,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
48,480275,1,6,37,1,1,0,0,158,1,3,1,190,2018,Texas,Bicyclist,37 Years,Male,Yes,None Noted,None Noted,Signalized Intersection - Other / Unknown,At Intersection,Sidewalk  / Crosswalk / Driveway Access,With Traffic,Crossing Paths - Other Circumstances
48,480334,1,6,50,1,0,0,0,132,3,1,1,110,2018,Texas,Bicyclist,50 Years,Male,None Noted,None Noted,None Noted,"Motorist Lost Control - Oversteering, Improper Braking, Speed",Not At Intersection,Travel Lane,With Traffic,Loss of Control / Turning Error
48,480373,1,6,32,2,0,0,0,231,3,1,1,230,2018,Texas,Bicyclist,32 Years,Female,None Noted,None Noted,None Noted,Motorist Overtaking - Undetected Bicyclist,Not At Intersection,Travel Lane,With Traffic,Motorist Overtaking Bicyclist
